search_keyword,product_name,supplier_name,city,state,supplier_region,rating,price_numeric,price_unit,price_bucket,product_url,supplier_url,catid,mcatid,itemid,dispid,scraped_at
window ac,"Hitachi Kaze Plus 1.5 Ton 5 Star Window Ac, Rotary",Ars Refrigeration,Madurai,Tamil Nadu,South,4.8,51000.0,Piece,High (50k+),https://www.indiamart.com/proddetail/hitachi-kaze-plus-1-5-ton-5-star-window-ac-25312840162.html?pos=10&kwd=window%20ac&tags=rk:A|plc:1|dt:175|db:04|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:51000|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19359|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city|r=4,https://www.indiamart.com/arsrefrigeration/?pos=10&kwd=window%20ac&tags=rk:A|plc:1|dt:175|db:04|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:51000|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19359|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:9|v=4|crs=xnh-city,82,41225,182236882,25312840162,2026-02-01T08:53:01.165824+00:00
window ac,Hitachi Window AC White,M R P Corporation,Coimbatore,Tamil Nadu,South,NaN,NaN,NaN,Unknown,NaN,https://www.indiamart.com/mrp-corporations/?pos=11&kwd=window%20ac&tags=rk:TS|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_TS_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,184903,88430722,13345871997,2026-02-01T08:53:01.165824+00:00
window ac,Carrier Estrella Three Star Window AC,J.J.Air Conditioner,Coimbatore,Tamil Nadu,South,NaN,28475.0,Piece,Mid (10k-50k),NaN,https://www.indiamart.com/jj-airconditioner/?pos=12&kwd=window%20ac&tags=rk:TS|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:28475|ri:VGP_TS_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,189462,86326074,12911418988,2026-02-01T08:53:01.165824+00:00
window ac,Window AC,Vaidyanath Associates,Coimbatore,Tamil Nadu,South,2.0,NaN,NaN,Unknown,NaN,https://www.indiamart.com/vaidyanath-associates/?pos=13&kwd=window%20ac&tags=rk:T|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_T_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,189908,87347363,13149429697,2026-02-01T08:53:01.165824+00:00
window ac,2 Ton O General Window AC,R.K. Air Conditioners,Erode,Tamil Nadu,South,NaN,26990.0,Piece,Mid (10k-50k),https://www.indiamart.com/proddetail/2-ton-o-general-window-ac-20353013533.html?pos=14&kwd=window%20ac&tags=rk:T||dt:90|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:26990|ri:VGP_T_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,https://www.indiamart.com/rkairconditioners/?pos=14&kwd=window%20ac&tags=rk:T||dt:90|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:26990|ri:VGP_T_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,189908,132638613,20353013533,2026-02-01T08:53:01.165824+00:00
window ac,1.5 Ton 3 Star Whirlpool MagiCool Window Air Conditioner,Altima Appliances,Thrissur,Kerala,South,NaN,33490.0,Piece,Mid (10k-50k),https://www.indiamart.com/proddetail/whirlpool-magicool-window-air-conditioner-2854417533991.html?pos=15&kwd=window%20ac&tags=rk:T||dt:97|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:33490|ri:VGP_T_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,https://www.indiamart.com/altima-appliances/?pos=15&kwd=window%20ac&tags=rk:T||dt:97|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|prv:33490|ri:VGP_T_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,189738,278774339,2854417533991,2026-02-01T08:53:01.165824+00:00
window ac,Voltas Window Ac,Home Tech Care,Erode,Tamil Nadu,South,NaN,NaN,NaN,Unknown,NaN,https://www.indiamart.com/home-technologies-care/?pos=16&kwd=window%20ac&tags=rk:T||dt:90|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_T_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,184880,238923697,2850432469612,2026-02-01T08:53:01.165824+00:00
window ac,Window Ac,Active Innovative Systems,Thrissur,Kerala,South,NaN,NaN,NaN,Unknown,NaN,https://www.indiamart.com/active-innovative-systems/?pos=17&kwd=window%20ac&tags=rk:T||dt:97|db:02||dtp:p||sv:VGP|rsf:gd||ri:VGP_T_100_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,189908,164672574,23556409391,2026-02-01T08:53:01.165824+00:00
window ac,1.5Tr Akabishi Window AC,C.Squarre,Salem,Tamil Nadu,South,NaN,38500.0,Piece,Mid (10k-50k),https://www.indiamart.com/proddetail/1-5tr-akabishi-window-ac-23026482330.html?pos=18&kwd=window%20ac&tags=rk:T||dt:148|db:03|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:38500|ri:M_T_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,https://www.indiamart.com/csquarre/?pos=18&kwd=window%20ac&tags=rk:T||dt:148|db:03|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:38500|ri:M_T_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,41225,159373301,23026482330,2026-02-01T08:53:01.165824+00:00
window ac,Daikin FRWF50TV162 1.5 Ton 5 Star Window AC,S.S.Power Solutions,Mysuru,Karnataka,South,4.8,36000.0,Piece,Mid (10k-50k),https://www.indiamart.com/proddetail/daikin-frwf50tv162-1-5-ton-5-star-window-ac-26563015730.html?pos=19&kwd=window%20ac&tags=rk:T||dt:146|db:03|prc:1|dtp:p||sv:M|rsf:gd|prv:36000|ri:M_T_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,https://www.indiamart.com/sspower-solutions-mysore/?pos=19&kwd=window%20ac&tags=rk:T||dt:146|db:03|prc:1|dtp:p||sv:M|rsf:gd|prv:36000|ri:M_T_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,216317,194738637,26563015730,2026-02-01T08:53:01.165824+00:00
window ac,Vectra Plus 2 Ton Voltas Fixed Speed Window AC,Graas International Llp,Kottayam,Kerala,South,NaN,39490.0,Piece,Mid (10k-50k),https://www.indiamart.com/proddetail/2-ton-voltas-fixed-speed-window-ac-2856042921388.html?pos=20&kwd=window%20ac&tags=rk:T||dt:165|db:04|prc:1|dtp:p||sv:M|rsf:gd|prv:39490|ri:M_T_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,https://www.indiamart.com/graas-international/?pos=20&kwd=window%20ac&tags=rk:T||dt:165|db:04|prc:1|dtp:p||sv:M|rsf:gd|prv:39490|ri:M_T_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19399|com-cf:nl|ptrs:na|mc:41225|cat:82|qry_typ:P|lang:en|tyr:2|qrd:260129|mrd:260130|prdt:260130|msf:ms|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,82,184880,295028211,2856042921388,2026-02-01T08:53:01.165824+00:00
cassette ac,Samsung 2.0 Ton One Way Cassette AC (2 TR),Falcon Aircon,Coimbatore,Tamil Nadu,South,3.5,136000.0,Piece,High (50k+),https://www.indiamart.com/proddetail/samsung-2-0-ton-one-way-cassette-ac-2858022532355.html?pos=1&kwd=cassette%20ac&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:136000|ri:T_A_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=3,https://www.falconaircon.in/?pos=1&kwd=cassette%20ac&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:136000|ri:T_A_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,190941,314824321,2858022532355,2026-02-01T08:53:01.165824+00:00
cassette ac,1.5 TR Hitachi 3 Star Cassette AC,Sree Gomathi Enterprises,Coimbatore,Tamil Nadu,South,4.0,70000.0,Piece,High (50k+),https://www.indiamart.com/proddetail/hitachi-3-star-cassette-ac-2852943028230.html?pos=2&kwd=cassette%20ac&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:70000|ri:M_A_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,https://www.indiamart.com/sree-gomathi-enterprises/?pos=2&kwd=cassette%20ac&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:70000|ri:M_A_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,186345,264029283,2852943028230,2026-02-01T08:53:01.165824+00:00
cassette ac,Samsung Cassette AC,Nunez Engineering Works,Coimbatore,Tamil Nadu,South,4.6,70000.0,Piece,High (50k+),https://www.indiamart.com/proddetail/samsung-cassette-ac-16522875791.html?pos=3&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:T|rsf:gd|prv:70000|ri:T_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,https://www.nunez.co.in/?pos=3&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:T|rsf:gd|prv:70000|ri:T_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,190941,106274671,16522875791,2026-02-01T08:53:01.165824+00:00
cassette ac,Copper & MS Tonnage: 1.3 to 4TON Cassette Air Conditioner,Ab Electronics & Appliances,Coimbatore,Tamil Nadu,South,2.9,27000.0,Piece,Mid (10k-50k),https://www.indiamart.com/proddetail/cassette-air-conditioner-25407358633.html?pos=4&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:27000|ri:M_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=2,https://www.indiamart.com/abelectronics-appliances/?pos=4&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:27000|ri:M_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,24492,183182067,25407358633,2026-02-01T08:53:01.165824+00:00
cassette ac,Cassette AC,Thermo Engineering,Coimbatore,Tamil Nadu,South,NaN,60000.0,Unit,High (50k+),https://www.indiamart.com/proddetail/cassette-ac-24338319597.html?pos=5&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:60000|ri:VGP_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,https://www.indiamart.com/thermo-engineering-coimbatore/?pos=5&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:60000|ri:VGP_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,24492,172491676,24338319597,2026-02-01T08:53:01.165824+00:00
cassette ac,1.6 TR Samsung One Way Cassette Ac,Fabair Cooling Solutions Private Limited,Bengaluru,Karnataka,South,3.5,107200.0,Piece,High (50k+),https://www.indiamart.com/proddetail/samsung-one-way-cassette-ac-2855685692473.html?pos=6&kwd=cassette%20ac&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:L|rsf:gl|prv:107200|ri:L_A_250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=3,https://www.fabair.co.in/?pos=6&kwd=cassette%20ac&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:L|rsf:gl|prv:107200|ri:L_A_250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,190941,291455922,2855685692473,2026-02-01T08:53:01.165824+00:00
cassette ac,Toshiba Cassette Air Conditioner (3.5 TR),Abacus Hvac Solutions,Chennai,Tamil Nadu,South,5.0,128000.0,Piece,High (50k+),https://www.indiamart.com/proddetail/toshiba-cassette-ac-2857856837255.html?pos=7&kwd=cassette%20ac&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:S|rsf:gl|prv:128000|ri:S_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=5,https://www.abacushvacsolutions.in/?pos=7&kwd=cassette%20ac&tags=rk:A|plc:1|dt:427|db:09|prc:1|dtp:p|pfs:1|sv:S|rsf:gl|prv:128000|ri:S_A_G250_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,190547,313167370,2857856837255,2026-02-01T08:53:01.165824+00:00
cassette ac,4 Ton Mitsubishi Heavy Duty Cassette AC,Sri Lakshmi Narasimhar Air Conditioners,Coimbatore,Tamil Nadu,South,2.3,NaN,NaN,Unknown,https://www.indiamart.com/proddetail/4-ton-mitsubishi-heavy-duty-cassette-ac-2853472681512.html?pos=8&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01||dtp:p|pfs:1|sv:VGP|rsf:gd||ri:VGP_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=2,https://www.indiamart.com/srilakshmi-narasimhar-airconditioners/?pos=8&kwd=cassette%20ac&tags=rk:B|plc:1|dt:0|db:01||dtp:p|pfs:1|sv:VGP|rsf:gd||ri:VGP_B_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,186347,269325815,2853472681512,2026-02-01T08:53:01.165824+00:00
cassette ac,"Inverter Daikin Cassette Ac, 4 Star, Capacity: 2 Ton",V Solutions,Coimbatore,Tamil Nadu,South,4.4,71000.0,Piece,High (50k+),https://www.indiamart.com/proddetail/daikin-cassette-ac-2855759411512.html?pos=9&kwd=cassette%20ac&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:71000|ri:T_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,https://www.indiamart.com/vsolutions-coimbatore/?pos=9&kwd=cassette%20ac&tags=rk:T|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:71000|ri:T_T_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,184919,292193113,2855759411512,2026-02-01T08:53:01.165824+00:00
cassette ac,Cassette AC,P R Electricals,Coimbatore,Tamil Nadu,South,NaN,NaN,NaN,Unknown,https://www.indiamart.com/proddetail/cassette-ac-2547165333.html?pos=10&kwd=cassette%20ac&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,https://www.indiamart.com/p-r-electricals/?pos=10&kwd=cassette%20ac&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:1-|-res:RC3|ktp:N0|stype:attr=1|mtp:G|wc:2|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19599|com-cf:nl|ptrs:na|mc:24492|cat:66|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:251226|prdt:260130|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,66,24492,20835619,2547165333,2026-02-01T08:53:01.165824+00:00
